sep = ,
"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NLD","Netherlands","2002","2002",144,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NLD","Netherlands","2003","2003",130.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NLD","Netherlands","2004","2004",133.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NLD","Netherlands","2005","2005",140.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NLD","Netherlands","2006","2006",132.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NLD","Netherlands","2007","2007",131.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NLD","Netherlands","2008","2008",132.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NLD","Netherlands","2009","2009",127,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NLD","Netherlands","2010","2010",125.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NLD","Netherlands","2011","2011",122.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NLD","Netherlands","2012","2012",124.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NLD","Netherlands","2013","2013",125.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NZL","New Zealand","2000","2000",114.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NZL","New Zealand","2001","2001",112.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NZL","New Zealand","2002","2002",115.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NZL","New Zealand","2003","2003",114.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NZL","New Zealand","2004","2004",117.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NZL","New Zealand","2005","2005",118.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NZL","New Zealand","2006","2006",118.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NZL","New Zealand","2007","2007",121,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NZL","New Zealand","2008","2008",120.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NZL","New Zealand","2009","2009",116.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NZL","New Zealand","2010","2010",118.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NZL","New Zealand","2011","2011",119.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NZL","New Zealand","2012","2012",116.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NZL","New Zealand","2013","2013",116.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NOR","Norway","2000","2000",139.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NOR","Norway","2001","2001",142.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NOR","Norway","2002","2002",145.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NOR","Norway","2003","2003",145.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NOR","Norway","2004","2004",151.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NOR","Norway","2005","2005",156.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NOR","Norway","2006","2006",149.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NOR","Norway","2007","2007",148.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NOR","Norway","2008","2008",147.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NOR","Norway","2009","2009",147.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NOR","Norway","2010","2010",149,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NOR","Norway","2011","2011",150.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NOR","Norway","2012","2012",150.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","NOR","Norway","2013","2013",149.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","POL","Poland","2000","2000",113.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","POL","Poland","2001","2001",114,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","POL","Poland","2002","2002",116.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","POL","Poland","2003","2003",114.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","POL","Poland","2004","2004",113.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","POL","Poland","2005","2005",113.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","POL","Poland","2006","2006",112.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","POL","Poland","2007","2007",111.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","POL","Poland","2008","2008",112.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","POL","Poland","2009","2009",116.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","POL","Poland","2010","2010",117.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","POL","Poland","2011","2011",118.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","POL","Poland","2012","2012",117.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","POL","Poland","2013","2013",119.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","PRT","Portugal","2000","2000",133.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","PRT","Portugal","2001","2001",133.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","PRT","Portugal","2002","2002",134.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","PRT","Portugal","2003","2003",134.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","PRT","Portugal","2004","2004",132.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","PRT","Portugal","2005","2005",136,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","PRT","Portugal","2006","2006",136.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","PRT","Portugal","2007","2007",139.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","PRT","Portugal","2008","2008",143.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","PRT","Portugal","2009","2009",142.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","PRT","Portugal","2010","2010",139.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","PRT","Portugal","2011","2011",139.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","PRT","Portugal","2012","2012",142.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","PRT","Portugal","2013","2013",140.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","SVK","Slovak Republic","2000","2000",97.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","SVK","Slovak Republic","2001","2001",105.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","SVK","Slovak Republic","2002","2002",105.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","SVK","Slovak Republic","2003","2003",105.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","SVK","Slovak Republic","2004","2004",104.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","SVK","Slovak Republic","2005","2005",101.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","SVK","Slovak Republic","2006","2006",104.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","SVK","Slovak Republic","2007","2007",101.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","SVK","Slovak Republic","2008","2008",97.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","SVK","Slovak Republic","2009","2009",108.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","SVK","Slovak Republic","2010","2010",111.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","SVK","Slovak Republic","2011","2011",111.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","SVK","Slovak Republic","2012","2012",115,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","SVK","Slovak Republic","2013","2013",113,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","ESP","Spain","2000","2000",155.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","ESP","Spain","2001","2001",152.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","ESP","Spain","2002","2002",153.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","ESP","Spain","2003","2003",149.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","ESP","Spain","2004","2004",145.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","ESP","Spain","2005","2005",146,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","ESP","Spain","2006","2006",144.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","ESP","Spain","2007","2007",147.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","ESP","Spain","2008","2008",144.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","ESP","Spain","2009","2009",144.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","ESP","Spain","2010","2010",144,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","ESP","Spain","2011","2011",144.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","ESP","Spain","2012","2012",143.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","ESP","Spain","2013","2013",143.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","SWE","Sweden","2000","2000",123,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","SWE","Sweden","2001","2001",124.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","SWE","Sweden","2002","2002",125,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","SWE","Sweden","2003","2003",123.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","SWE","Sweden","2004","2004",125.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","SWE","Sweden","2005","2005",124.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","SWE","Sweden","2006","2006",122,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","SWE","Sweden","2007","2007",121.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","SWE","Sweden","2008","2008",125.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","SWE","Sweden","2009","2009",127.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","SWE","Sweden","2010","2010",130,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","SWE","Sweden","2011","2011",132.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","SWE","Sweden","2012","2012",134.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","SWE","Sweden","2013","2013",130.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","CHE","Switzerland","2000","2000",149.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","CHE","Switzerland","2001","2001",150.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","CHE","Switzerland","2002","2002",154.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","CHE","Switzerland","2003","2003",154,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","CHE","Switzerland","2004","2004",152.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","CHE","Switzerland","2005","2005",153.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","CHE","Switzerland","2006","2006",158,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","CHE","Switzerland","2007","2007",155.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","CHE","Switzerland","2008","2008",158.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","CHE","Switzerland","2009","2009",156.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","CHE","Switzerland","2010","2010",157,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","CHE","Switzerland","2011","2011",158.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","CHE","Switzerland","2012","2012",151.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","CHE","Switzerland","2013","2013",153.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","TUR","Turkey","2000","2000",100.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","TUR","Turkey","2001","2001",95.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","TUR","Turkey","2002","2002",97.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","TUR","Turkey","2003","2003",99,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","TUR","Turkey","2004","2004",104.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","TUR","Turkey","2005","2005",105,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","TUR","Turkey","2006","2006",108.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","TUR","Turkey","2007","2007",113.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","TUR","Turkey","2008","2008",110.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","TUR","Turkey","2009","2009",112.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","TUR","Turkey","2010","2010",113.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","TUR","Turkey","2011","2011",120.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","TUR","Turkey","2012","2012",120.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","TUR","Turkey","2013","2013",119.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","GBR","United Kingdom","2000","2000",140.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","GBR","United Kingdom","2001","2001",141.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","GBR","United Kingdom","2002","2002",135.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","GBR","United Kingdom","2003","2003",133.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","GBR","United Kingdom","2004","2004",137.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","GBR","United Kingdom","2005","2005",139.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","GBR","United Kingdom","2006","2006",147.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","GBR","United Kingdom","2007","2007",140.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","GBR","United Kingdom","2008","2008",140.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","GBR","United Kingdom","2009","2009",139.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","GBR","United Kingdom","2010","2010",142.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","GBR","United Kingdom","2011","2011",138.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","GBR","United Kingdom","2012","2012",138.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","GBR","United Kingdom","2013","2013",138.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","USA","United States","2000","2000",154.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","USA","United States","2001","2001",154.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","USA","United States","2002","2002",159.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","USA","United States","2003","2003",158.6,,
